season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,objectid,hour,date,month,is_weekend
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,2012-01-01 10:43:00,Salem,14.0,114,2,245,3086,10,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,126,1,day_type_01,weekday,2012-01-01 22:10:00,North Station,19.0,0,33,0,3087,22,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,623,0,day_type_01,weekday,2012-01-01 22:34:00,Forest Hills,4.0,0,33,665,3088,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,178,1,day_type_01,weekday,2012-01-01 22:07:00,Salem,14.0,30,7,113,3089,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,114,1,day_type_01,weekday,2012-01-01 15:06:00,Chelsea,18.0,8,0,127,3090,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,2012-01-01 10:50:00,Swampscott,15.0,50,1,294,3091,10,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,164,1,day_type_01,weekday,2012-01-01 15:04:00,Beverly,13.0,14,4,60,3092,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,108,1,day_type_01,weekday,2012-01-01 12:08:00,Beverly Farms,5.0,37,1,193,3093,12,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,623,0,day_type_01,weekday,2012-01-01 22:37:00,Roslindale Village,5.0,0,102,563,3094,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,178,1,day_type_01,weekday,2012-01-01 22:14:00,Swampscott,15.0,3,0,116,3095,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,114,1,day_type_01,weekday,2012-01-01 15:18:00,North Station,19.0,0,127,0,3096,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,2012-01-01 10:53:00,Lynn,16.0,27,8,313,3097,10,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,164,1,day_type_01,weekday,2012-01-01 15:08:00,Salem,14.0,25,5,80,3098,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,130,1,day_type_01,weekday,2012-01-01 22:25:00,Rockport,1.0,3,0,3,3099,22,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,623,0,day_type_01,weekday,2012-01-01 22:40:00,Bellevue,6.0,0,59,504,3100,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,178,1,day_type_01,weekday,2012-01-01 22:17:00,Lynn,16.0,2,15,103,3101,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,2012-01-01 15:05:00,Rockport,1.0,8,0,8,3102,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,2012-01-01 10:56:00,River Works,17.0,0,2,311,3103,10,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,164,1,day_type_01,weekday,2012-01-01 15:15:00,Swampscott,15.0,11,2,89,3104,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,108,1,day_type_01,weekday,2012-01-01 12:11:00,Prides Crossing,6.0,6,1,198,3105,12,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,623,0,day_type_01,weekday,2012-01-01 22:43:00,Highland,7.0,0,88,416,3106,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,178,1,day_type_01,weekday,2012-01-01 22:21:00,River Works,17.0,12,0,115,3107,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,2012-01-01 15:13:00,Gloucester,2.0,22,0,30,3108,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,2012-01-01 11:03:00,Chelsea,18.0,2,6,307,3109,11,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,164,1,day_type_01,weekday,2012-01-01 15:18:00,Lynn,16.0,6,4,91,3110,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,178,1,day_type_01,weekday,2012-01-01 22:27:00,Chelsea,18.0,1,4,112,3111,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,130,1,day_type_01,weekday,2012-01-01 22:33:00,Gloucester,2.0,15,1,17,3112,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,2012-01-01 11:16:00,North Station,19.0,0,307,0,3113,11,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,623,0,day_type_01,weekday,2012-01-01 22:49:00,West Roxbury,8.0,3,97,322,3114,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,164,1,day_type_01,weekday,2012-01-01 15:26:00,Chelsea,18.0,0,1,90,3115,15,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,617,0,day_type_01,weekday,2012-01-01 20:34:00,Needham Center,11.0,0,12,7,3116,20,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,164,1,day_type_01,weekday,2012-01-01 15:38:00,North Station,19.0,0,90,0,3117,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,2012-01-01 11:10:00,Rockport,1.0,24,0,24,3118,11,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,623,0,day_type_01,weekday,2012-01-01 22:54:00,Hersey,9.0,0,126,196,3119,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,178,1,day_type_01,weekday,2012-01-01 22:41:00,North Station,19.0,0,112,0,3120,22,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,617,0,day_type_01,weekday,2012-01-01 20:00:00,South Station,1.0,51,0,51,3121,20,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,2012-01-01 15:18:00,West Gloucester,3.0,1,0,31,3122,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,168,1,day_type_01,weekday,2012-01-01 16:06:00,Newburyport,8.0,20,0,20,3123,16,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,2012-01-01 11:18:00,Gloucester,2.0,39,0,63,3124,11,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,623,0,day_type_01,weekday,2012-01-01 22:58:00,Needham Junction,10.0,0,75,121,3125,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,182,1,day_type_01,weekday,2012-01-01 22:45:00,Newburyport,8.0,11,0,11,3126,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,108,1,day_type_01,weekday,2012-01-01 12:16:00,Montserrat,7.0,66,1,263,3127,12,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,617,0,day_type_01,weekday,2012-01-01 20:38:00,Needham Heights,12.0,0,7,0,3128,20,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,168,1,day_type_01,weekday,2012-01-01 16:13:00,Rowley,9.0,3,0,23,3129,16,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,2012-01-01 11:23:00,West Gloucester,3.0,5,0,68,3130,11,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,623,0,day_type_01,weekday,2012-01-01 23:02:00,Needham Center,11.0,0,61,60,3131,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,182,1,day_type_01,weekday,2012-01-01 22:52:00,Rowley,9.0,0,0,11,3132,22,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,617,0,day_type_01,weekday,2012-01-01 20:05:00,Back Bay,2.0,39,1,89,3133,20,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,130,1,day_type_01,weekday,2012-01-01 23:11:00,Swampscott,15.0,0,6,34,3134,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,168,1,day_type_01,weekday,2012-01-01 16:18:00,Ipswich,10.0,6,0,29,3135,16,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,2012-01-01 11:30:00,Manchester,4.0,33,1,100,3136,11,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,623,0,day_type_01,weekday,2012-01-01 23:06:00,Needham Heights,12.0,0,60,0,3137,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,182,1,day_type_01,weekday,2012-01-01 22:57:00,Ipswich,10.0,19,0,30,3138,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,108,1,day_type_01,weekday,2012-01-01 12:20:00,Beverly,13.0,186,2,447,3139,12,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,2012-01-01 15:24:00,Manchester,4.0,8,0,39,3140,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,168,1,day_type_01,weekday,2012-01-01 16:25:00,Hamilton/Wenham,11.0,8,0,37,3141,16,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,2012-01-01 11:35:00,Beverly Farms,5.0,16,0,116,3142,11,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,182,1,day_type_01,weekday,2012-01-01 23:12:00,Hamilton/Wenham,11.0,2,1,31,3143,23,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,617,0,day_type_01,weekday,2012-01-01 20:08:00,Ruggles,3.0,65,1,153,3144,20,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,130,1,day_type_01,weekday,2012-01-01 23:40:00,North Station,19.0,0,24,0,3145,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,130,1,day_type_01,weekday,2012-01-01 23:14:00,Lynn,16.0,4,9,29,3146,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,168,1,day_type_01,weekday,2012-01-01 16:29:00,North Beverly,12.0,3,0,40,3147,16,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,2012-01-01 11:37:00,Prides Crossing,6.0,1,1,116,3148,11,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,2012-01-01 12:10:00,Swampscott,15.0,82,3,501,3149,12,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,619,0,day_type_01,weekday,2012-01-01 21:00:00,South Station,1.0,105,0,105,3150,21,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,182,1,day_type_01,weekday,2012-01-01 23:16:00,North Beverly,12.0,4,0,35,3151,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,108,1,day_type_01,weekday,2012-01-01 12:25:00,Salem,14.0,396,9,834,3152,12,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,2012-01-01 11:42:00,Montserrat,7.0,43,0,159,3153,11,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,168,1,day_type_01,weekday,2012-01-01 16:35:00,Beverly,13.0,17,6,51,3154,16,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,2012-01-01 12:13:00,Lynn,16.0,31,7,525,3155,12,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,2012-01-01 15:29:00,Beverly Farms,5.0,3,0,42,3156,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,182,1,day_type_01,weekday,2012-01-01 23:21:00,Beverly,13.0,10,8,37,3157,23,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,617,0,day_type_01,weekday,2012-01-01 20:13:00,Forest Hills,4.0,1,8,146,3158,20,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,2012-01-01 11:46:00,Beverly,13.0,91,0,250,3159,11,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,168,1,day_type_01,weekday,2012-01-01 16:40:00,Salem,14.0,31,3,79,3160,16,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,2012-01-01 12:16:00,River Works,17.0,0,7,518,3161,12,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,130,1,day_type_01,weekday,2012-01-01 23:17:00,River Works,17.0,1,0,30,3162,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,182,1,day_type_01,weekday,2012-01-01 23:30:00,Salem,14.0,11,20,28,3163,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,130,1,day_type_01,weekday,2012-01-01 22:38:00,West Gloucester,3.0,0,1,16,3164,22,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,2012-01-01 11:50:00,Salem,14.0,125,4,371,3165,11,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,168,1,day_type_01,weekday,2012-01-01 16:47:00,Swampscott,15.0,9,2,86,3166,16,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,2012-01-01 12:24:00,Chelsea,18.0,7,11,514,3167,12,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,619,0,day_type_01,weekday,2012-01-01 21:05:00,Back Bay,2.0,92,1,196,3168,21,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,182,1,day_type_01,weekday,2012-01-01 23:42:00,River Works,17.0,0,0,28,3169,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,108,1,day_type_01,weekday,2012-01-01 12:58:00,North Station,19.0,0,834,0,3170,12,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,2012-01-01 11:57:00,Swampscott,15.0,80,0,451,3171,11,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,168,1,day_type_01,weekday,2012-01-01 16:50:00,Lynn,16.0,6,6,86,3172,16,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,2012-01-01 12:38:00,North Station,19.0,0,514,0,3173,12,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,2012-01-01 15:35:00,Montserrat,7.0,4,0,46,3174,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,182,1,day_type_01,weekday,2012-01-01 23:49:00,Chelsea,18.0,0,3,25,3175,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,182,1,day_type_01,weekday,2012-01-02 00:02:00,North Station,19.0,0,25,0,3176,0,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,186,1,day_type_01,weekday,2012-01-02 02:07:00,Rowley,9.0,0,0,12,3177,2,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,186,1,day_type_01,weekday,2012-01-02 02:12:00,Ipswich,10.0,7,0,19,3178,2,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,186,1,day_type_01,weekday,2012-01-02 02:19:00,Hamilton/Wenham,11.0,1,0,20,3179,2,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,186,1,day_type_01,weekday,2012-01-02 02:23:00,North Beverly,12.0,1,0,21,3180,2,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,168,1,day_type_01,weekday,2012-01-01 16:58:00,Chelsea,18.0,4,1,89,3181,16,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,617,0,day_type_01,weekday,2012-01-01 20:16:00,Roslindale Village,5.0,0,17,129,3182,20,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,158,1,day_type_01,weekday,2012-01-01 12:00:00,Newburyport,8.0,154,0,154,3183,12,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,130,1,day_type_01,weekday,2012-01-01 23:23:00,Chelsea,18.0,1,7,24,3184,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,168,1,day_type_01,weekday,2012-01-01 17:11:00,North Station,19.0,0,89,0,3185,17,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,2012-01-01 12:00:00,Lynn,16.0,33,10,474,3186,12,2012-01-01,1,0
Spring 2012,CR-Needham,Needham Line,619,0,day_type_01,weekday,2012-01-01 21:08:00,Ruggles,3.0,12,0,208,3187,21,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,136,1,day_type_01,weekday,2012-01-02 00:45:00,Rockport,1.0,4,0,4,3188,0,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,2012-01-01 12:03:00,River Works,17.0,0,10,464,3189,12,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,2012-01-01 15:40:00,Beverly,13.0,13,0,59,3190,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,136,1,day_type_01,weekday,2012-01-02 00:53:00,Gloucester,2.0,14,0,18,3191,0,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,2012-01-01 12:11:00,Chelsea,18.0,7,4,467,3192,12,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,2012-01-01 15:45:00,Salem,14.0,26,5,80,3193,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,136,1,day_type_01,weekday,2012-01-02 00:58:00,West Gloucester,3.0,1,2,17,3194,0,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,2012-01-01 12:24:00,North Station,19.0,0,467,0,3195,12,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,2012-01-01 15:52:00,Swampscott,15.0,0,1,79,3196,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,136,1,day_type_01,weekday,2012-01-02 01:05:00,Manchester,4.0,1,1,17,3197,1,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,108,1,day_type_01,weekday,2012-01-01 11:44:00,Rockport,1.0,44,0,44,3198,11,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,136,1,day_type_01,weekday,2012-01-02 01:10:00,Beverly Farms,5.0,5,1,21,3199,1,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,136,1,day_type_01,weekday,2012-01-02 01:16:00,Montserrat,7.0,1,0,22,3200,1,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,185,0,day_type_01,weekday,2012-01-02 00:09:00,Swampscott,5.0,6,53,335,3201,0,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,133,0,day_type_01,weekday,2012-01-01 23:26:00,Chelsea,2.0,3,5,423,3202,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,185,0,day_type_01,weekday,2012-01-02 00:16:00,Salem,6.0,5,138,202,3203,0,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,133,0,day_type_01,weekday,2012-01-01 23:34:00,River Works,3.0,0,0,423,3204,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,125,0,day_type_01,weekday,2012-01-01 19:38:00,River Works,3.0,3,0,164,3205,19,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,185,0,day_type_01,weekday,2012-01-02 00:20:00,Beverly,7.0,1,79,124,3206,0,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,133,0,day_type_01,weekday,2012-01-01 23:37:00,Lynn,4.0,8,29,402,3207,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,185,0,day_type_01,weekday,2012-01-02 00:25:00,North Beverly,8.0,0,23,101,3208,0,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,125,0,day_type_01,weekday,2012-01-01 19:41:00,Lynn,4.0,6,14,156,3209,19,2012-01-01,1,0
Spring 2012,CR-Providence,Providence/Stoughton Line,800,1,day_type_01,weekday,2012-01-01 10:44:00,Sharon,6.0,79,0,376,3210,10,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,133,0,day_type_01,weekday,2012-01-01 23:40:00,Swampscott,5.0,3,49,356,3211,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,185,0,day_type_01,weekday,2012-01-02 00:29:00,Hamilton/Wenham,9.0,0,27,74,3212,0,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,161,0,day_type_01,weekday,2012-01-01 15:13:00,Beverly,7.0,5,17,18,3213,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,125,0,day_type_01,weekday,2012-01-01 19:44:00,Swampscott,5.0,1,12,145,3214,19,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,151,0,day_type_01,weekday,2012-01-01 11:30:00,North Station,1.0,25,0,25,3215,11,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,153,0,day_type_01,weekday,2012-01-01 13:26:00,River Works,3.0,1,7,66,3216,13,2012-01-01,1,0
Spring 2012,CR-Providence,Providence/Stoughton Line,800,1,day_type_01,weekday,2012-01-01 10:51:00,Canton Junction,9.0,60,1,435,3217,10,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,186,1,day_type_01,weekday,2012-01-02 02:28:00,Beverly,13.0,15,1,35,3218,2,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,133,0,day_type_01,weekday,2012-01-01 23:47:00,Salem,6.0,1,118,239,3219,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,187,0,day_type_01,weekday,2012-01-02 01:01:00,Swampscott,5.0,2,39,227,3220,1,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,161,0,day_type_01,weekday,2012-01-01 15:18:00,North Beverly,8.0,1,4,15,3221,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,153,0,day_type_01,weekday,2012-01-01 13:19:00,Chelsea,2.0,8,5,72,3222,13,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,151,0,day_type_01,weekday,2012-01-01 11:54:00,Salem,6.0,17,4,38,3223,11,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,125,0,day_type_01,weekday,2012-01-01 19:51:00,Salem,6.0,5,72,78,3224,19,2012-01-01,1,0
Spring 2012,CR-Providence,Providence/Stoughton Line,800,1,day_type_01,weekday,2012-01-01 10:56:00,Route 128,10.0,46,1,480,3225,10,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,186,1,day_type_01,weekday,2012-01-02 02:32:00,Salem,14.0,11,13,33,3226,2,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,133,0,day_type_01,weekday,2012-01-01 23:52:00,Beverly,7.0,1,97,143,3227,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,187,0,day_type_01,weekday,2012-01-02 01:08:00,Salem,6.0,2,100,129,3228,1,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,161,0,day_type_01,weekday,2012-01-01 15:22:00,Hamilton/Wenham,9.0,0,2,13,3229,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,103,0,day_type_01,weekday,2012-01-01 12:58:00,Lynn,4.0,8,6,50,3230,12,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,153,0,day_type_01,weekday,2012-01-01 13:29:00,Lynn,4.0,4,11,59,3231,13,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,175,0,day_type_01,weekday,2012-01-01 20:55:00,Beverly,7.0,12,73,93,3232,20,2012-01-01,1,0
Spring 2012,CR-Providence,Providence/Stoughton Line,800,1,day_type_01,weekday,2012-01-01 11:01:00,Hyde Park,11.0,27,4,503,3233,11,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,186,1,day_type_01,weekday,2012-01-02 02:39:00,Swampscott,15.0,0,1,32,3234,2,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,175,0,day_type_01,weekday,2012-01-01 21:23:00,Newburyport,12.0,0,53,0,3235,21,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,187,0,day_type_01,weekday,2012-01-02 01:12:00,Beverly,7.0,0,78,51,3236,1,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,161,0,day_type_01,weekday,2012-01-01 15:29:00,Ipswich,10.0,0,5,8,3237,15,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,103,0,day_type_01,weekday,2012-01-01 13:01:00,Swampscott,5.0,3,1,52,3238,13,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,151,0,day_type_01,weekday,2012-01-01 12:17:00,Ipswich,10.0,1,23,16,3239,12,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,69,0,day_type_01,weekday,2012-01-01 23:19:00,Swampscott,5.0,1,57,272,3240,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,133,0,day_type_01,weekday,2012-01-01 23:55:00,Montserrat,13.0,0,39,104,3241,23,2012-01-01,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,133,0,day_type_01,weekday,2012-01-02 00:00:00,Prides Crossing,14.0,0,2,102,3242,0,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,133,0,day_type_01,weekday,2012-01-02 00:02:00,Beverly Farms,15.0,0,14,88,3243,0,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,133,0,day_type_01,weekday,2012-01-02 00:07:00,Manchester,16.0,0,19,69,3244,0,2012-01-02,1,0
Spring 2012,CR-Newburyport,Newburyport/Rockport Line,133,0,day_type_01,weekday,2012-01-02 00:14:00,West Gloucester,17.0,0,5,64,3245,0,2012-01-02,1,0
